ISSUERTRADINGSYMBOL,RPTOWNERNAME,RPTOWNER_RELATIONSHIP,TRANS_DATE,TRANS_CODE,TRANS_SHARES,TRANS_PRICEPERSHARE,TransactionValue,alpha,beta,CAR
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,900.0,320.19,288171.0,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,1355.0,319.29,432637.95,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,350.0,318.08,111328.0,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,100.0,316.67,31667.0,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,200.0,315.84,63167.99999999999,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,100.0,320.94,32094.0,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,2200.0,320.16,704352.0,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,3173.0,319.33,1013234.09,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,802.0,318.31,255284.62,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,400.0,317.24,126896.0,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,500.0,316.03,158015.0,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,200.0,320.7,64140.0,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,7692.0,319.99,2461363.08,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,6178.0,319.18,1971894.04,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,1594.0,318.08,507019.52,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,1065.0,315.88,336412.2,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-07,S,1200.0,316.97,380364.00000000006,0.0044985894107923,1.7464998046934817,-0.07654414549469149
META,Newstead Jennifer,Officer,2023-11-07,S,658.0,317.0,208586.0,0.0044985894107923,1.7464998046934817,-0.07654414549469149
MA,DAVIS RICHARD K,Director,2023-11-09,P,1000.0,390.96,390960.0,0.0005205305418132,0.958002782246551,-0.015413890231058222
MA,Mastercard Foundation,TenPercentOwner,2023-11-07,S,125816.0,388.29,48853094.64,0.0004290141476152,0.9678087073116683,-0.01291578761353444
MA,Mastercard Foundation,TenPercentOwner,2023-11-08,S,125816.0,390.12,49083337.92,0.0004445234037025,0.9687534203763636,-0.021047968243540653
MA,Mastercard Foundation,TenPercentOwner,2023-11-06,S,125816.0,385.93,48556168.88,0.0004969850610788,0.969879093574921,0.0075691390478228255
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,50.0,317.85,15892.500000000002,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,675.0,315.14,212719.5,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,2899.0,316.17,916576.83,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,2397.0,315.37,755941.89,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,700.0,317.19,222033.0,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,1480.0,316.06,467768.8,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,1679.0,317.17,532528.43,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,200.0,318.03,63605.99999999999,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,4377.0,315.2,1379630.4,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,8184.0,316.0,2586144.0,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,4568.0,317.07,1448375.76,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-06,S,800.0,317.8,254240.0,0.004609634116642,1.7761563220955583,-0.06913329869135824
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,3972.0,313.5,1245222.0,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,550.0,313.77,172573.5,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,800.0,312.91,250328.00000000003,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,607.0,312.0,189384.0,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,1982.0,314.94,624211.08,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,1400.0,314.02,439628.0,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,5629.0,312.62,1759737.98,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,1944.0,311.82,606178.08,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,2203.0,313.03,689605.09,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,1590.0,312.08,496207.2,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,948.0,314.88,298506.24,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,5077.0,314.65,1597478.0499999998,0.0046044231514591,1.7724241433649817,-0.034005110174528876
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-03,S,1307.0,315.28,412070.96,0.0046044231514591,1.7724241433649817,-0.034005110174528876
PG,Schulten Andre,Officer,2023-11-06,S,18095.0,150.61,2725287.95,0.0003402768428275,0.4444886264564743,0.0010414307764688834
PG,Schulten Andre,Officer,2023-11-06,S,22203.0,150.61,3343993.83,0.0003402768428275,0.4444886264564743,0.0010414307764688834
AMZN,Selipsky Adam,Officer,2023-11-03,S,500.0,139.0,69500.0,0.0007421510615082,1.64387868446078,0.07086772546546462
AMZN,Selipsky Adam,Officer,2023-11-02,S,500.0,138.8,69400.0,0.000667448332111,1.6514451947801267,0.08047818136277865
MA,Mastercard Foundation,TenPercentOwner,2023-11-01,S,125816.0,377.45,47489249.2,0.0003941698571362,1.0098281236916071,-0.027219176266548344
MA,Mastercard Foundation,TenPercentOwner,2023-11-03,S,125816.0,386.2,48590139.2,0.0005789961508205,0.9802101331366834,0.008511835670964855
MA,Mastercard Foundation,TenPercentOwner,2023-11-02,S,125816.0,381.23,47964833.68,0.0004694548051251,0.9924630199617456,-0.036616987094828926
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,700.0,315.73,221011.0,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,201.0,317.07,63731.07,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,300.0,318.22,95466.0,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,2704.0,309.17,835995.68,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,2386.0,310.12,739946.3200000001,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,785.0,311.17,244268.45,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,500.0,312.02,156010.0,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,200.0,313.03,62605.99999999999,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,400.0,315.2,126080.0,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,200.0,317.23,63446.0,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,1151.0,309.14,355820.14,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,863.0,310.23,267728.49,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,491.0,311.22,152809.02000000002,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,100.0,312.31,31231.0,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,100.0,314.23,31423.0,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,100.0,315.41,31541.000000000004,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,50.0,316.11,15805.5,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,50.0,318.48,15924.0,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,7119.0,309.15,2200838.85,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,4978.0,310.13,1543827.14,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,2611.0,311.09,812255.99,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,912.0,311.84,284398.08,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,708.0,313.02,221618.16,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-02,S,400.0,314.56,125824.0,0.0045357612601923,1.7759632479583625,-0.047702585485012244
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,800.0,306.48,245184.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,800.0,302.71,242168.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,600.0,303.52,182112.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,300.0,304.63,91389.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,900.0,305.89,275301.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,2200.0,306.8,674960.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,800.0,307.86,246288.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,300.0,309.16,92748.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,500.0,310.82,155410.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,575.0,311.81,179290.75,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,200.0,312.42,62484.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,400.0,302.72,121088.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,200.0,303.52,60704.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,200.0,305.05,61010.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,550.0,307.42,169081.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,200.0,308.54,61708.00000000001,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,50.0,309.43,15471.5,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,355.0,311.41,110550.55,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,150.0,312.29,46843.5,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,1500.0,302.81,454215.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,1900.0,303.55,576745.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,1207.0,305.13,368291.91,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,4410.0,306.43,1351356.3,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,3570.0,307.22,1096775.4,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,1305.0,308.15,402135.75,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,400.0,309.26,123704.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,900.0,310.55,279495.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,2137.0,311.67,666038.79,0.0044300961591627,1.7956816260753858,-0.08012346208765263
META,Zuckerberg Mark,"Director,Officer,TenPercentOwner",2023-11-01,S,600.0,312.38,187428.0,0.0044300961591627,1.7956816260753858,-0.08012346208765263
AMZN,Herrington Douglas J,Officer,2023-11-01,S,4000.0,133.98,535920.0,0.0007158743974019,1.6466066184165495,0.04507581329475701
BAC,Woods Thomas D,Director,2023-11-01,P,25000.0,26.25,656250.0,-0.0014525696152766,0.990363795755744,0.0781561871639994
V,MCINERNEY RYAN,"Director,Officer",2023-11-02,S,8150.0,240.0,1956000.0,0.0002424223301205,0.877852694342776,-0.013135909619357022
META,Newstead Jennifer,Officer,2023-10-31,S,670.0,303.11,203083.7,0.004571592943597,1.7877535086018983,-0.10028078396604036
V,KELLY ALFRED F JR,"Director,Officer",2023-11-01,S,40000.0,236.14,9445600.0,0.0002423799040515,0.8804207956662099,0.01095663238107383
TSLA,Baglino Andrew D,Officer,2023-10-27,S,10500.0,210.67,2212035.0,0.0001693419978947,1.936935028538134,-0.034714577695201976
PG,Aguilar Moses Victor Javier,Officer,2023-10-27,S,7946.0,147.09,1168777.14,0.0004590606045296,0.4721113017899735,-0.0014574856589461647
ADBE,Garfield Mark S.,Officer,2023-10-25,S,116.0,533.56,61892.95999999999,0.0014887574596267,1.6651508752197943,0.008914460786026451
ADBE,Belsky Scott,Officer,2023-10-24,S,1991.0,544.39,1083880.49,0.0013919344387768,1.6615861957223026,0.021085740019699033
ADBE,Belsky Scott,Officer,2023-10-25,S,764.0,533.56,407639.84,0.0014887574596267,1.6651508752197943,0.008914460786026451
META,Newstead Jennifer,Officer,2023-10-24,S,670.0,316.78,212242.6,0.0029514089763459,1.8666505640335431,-0.016107720946598923
PG,Keith R. Alexandra,Officer,2023-10-24,S,412.0,150.0,61800.0,0.0004969772509108,0.4656492793017753,0.04759660503940442
PG,Keith R. Alexandra,Officer,2023-10-24,S,1868.0,150.0,280200.0,0.0004969772509108,0.4656492793017753,0.04759660503940442
PG,Whaley Susan Street,Officer,2023-10-24,S,693.0,150.0,103950.0,0.0004969772509108,0.4656492793017753,0.04759660503940442
AMZN,Selipsky Adam,Officer,2023-10-20,S,500.0,128.01,64004.99999999999,-0.0003183006565127,1.5265332147743964,0.05645905157447551
AMZN,Selipsky Adam,Officer,2023-10-19,S,500.0,130.53,65265.0,-0.0002540874771173,1.5211288629647275,-0.006876808389809117
PG,Janzaruk Matthew W.,Officer,2023-10-20,S,188.0,148.52,27921.76,0.0005394260001655,0.4601316162303556,0.05250860387019552
UNH,HEMSLEY STEPHEN J,Director,2023-10-17,S,121515.0,540.58,65688578.7,-0.0005858071326312,0.3850184353940643,0.011841420991411656
META,Newstead Jennifer,Officer,2023-10-17,S,670.0,318.19,213187.3,0.0025301563400292,1.7720110300869325,-0.008984009625894365
UNH,McSweeney Erin,Officer,2023-10-16,S,4498.0,544.28,2448171.44,-0.0006171625330536,0.3956045432880679,0.009443486861259677
ADBE,Garfield Mark S.,Officer,2023-10-16,S,96.0,553.18,53105.28,0.0015459062453774,1.5803106546439412,0.0435157898943029
V,MCINERNEY RYAN,"Director,Officer",2023-10-16,S,8150.0,240.0,1956000.0,0.0005492704900332,0.8638302460152908,-0.0024392527460544216
META,Newstead Jennifer,Officer,2023-10-10,S,670.0,319.25,213897.5,0.0023748897620365,1.7583095536318567,-0.004733206987053448
TSLA,Taneja Vaibhav,Officer,2023-10-06,S,4000.0,253.98,1015920.0,-0.000872868474447,1.91194629488904,0.018433315558357095
AAPL,WILLIAMS JEFFREY E,Officer,2023-10-06,S,69785.0,177.0,12351945.0,1.6385345692258476e-05,1.357590465582545,0.03774802848652004
